Date,Open,High,Low,Close,Volume
2018-05-07,43.63613801110594,44.222887269371405,43.534813783401674,43.63142776489258,169805600
2018-05-08,43.59136111043719,43.88119940619005,43.280312328179775,43.84114074707031,113611200
2018-05-09,43.95897585212502,44.15926921265365,43.645571845594965,44.149845123291016,92844800
2018-05-10,44.23939119736223,44.859126663527505,44.218180703480805,44.78136444091797,111957200
2018-05-11,44.82393572957902,44.95876757804879,44.34137090159569,44.61103820800781,104848800
2018-05-14,44.710395336057,44.833402569927514,44.43836378619095,44.506961822509766,83115200
2018-05-15,44.18288904852097,44.251490694559884,43.78548605847127,44.10246276855469,94780800
2018-05-16,44.014935456791115,44.580290778639664,43.998375195944654,44.51405334472656,76732400
2018-05-17,44.471485307081586,44.6867470862778,44.08354270729237,44.23257064819336,69176000
2018-05-18,44.27987037350764,44.42653046786745,44.029127524644984,44.07170486450195,73190800
2018-05-21,44.471475588215206,44.77189560949007,44.21363651623783,44.38395309448242,73603200
2018-05-22,44.56136551951444,44.67964071954757,44.182883435619345,44.27277374267578,60962800
2018-05-23,44.08116422228349,44.58974608932775,43.94159675657683,44.5566291809082,80233600
2018-05-24,44.65362554309607,44.67018219621864,44.04805702169215,44.506961822509766,92936000
2018-05-25,44.52587901519814,44.86178013673768,44.38867935550355,44.608673095703125,69844000
2018-05-29,44.376864140831934,44.64889570398078,44.20417972021564,44.44782638549805,90056400
2018-05-30,44.405240380717444,44.47147420247396,44.18288243218946,44.35319900512695,74762000
2018-05-31,44.28696048550283,44.525875059390096,44.031485653196825,44.204166412353516,109931200
2018-06-01,44.469119530077506,45.006086442313745,44.4123461237712,45.00135803222656,93770000
2018-06-04,45.33251532937576,45.75357472306048,45.26391730635916,45.37746047973633,105064800
2018-06-05,45.67080358879013,45.876601354434555,45.502851157311234,45.72757339477539,86264000
2018-06-06,45.803245462306116,45.909692397997205,45.398742775313714,45.88603591918945,83734400
2018-06-07,45.923898819189205,45.9380912670048,45.498107337356295,45.76304626464844,85388800
2018-06-08,45.22134258806852,45.41767986646132,44.89017344949806,45.34671401977539,106627200
2018-06-11,45.2639231720962,45.41058327377536,44.99425584445907,45.23553466796875,73234000
2018-06-12,45.273383697056964,45.56197549157033,45.21661029815384,45.48391342163086,67644400
2018-06-13,45.51703935413629,45.62585415455987,45.04867045116868,45.110172271728516,86553600
2018-06-14,45.31123239005526,45.31596440897372,44.99661990722573,45.133819580078125,86440400
2018-06-15,44.95167685694679,44.98242956714809,44.532981595134544,44.67018127441406,246876800
2018-06-18,44.443085242080755,44.760061875683114,44.28222911148692,44.64651870727539,73939600
2018-06-19,43.79494917637529,44.076444783013294,43.395178347417,43.925052642822266,134314000
2018-06-20,44.08116851145234,44.28223418589493,43.934504808918895,44.11664962768555,82514800
2018-06-21,44.29406343878758,44.55427032867904,43.74763257948827,43.87063980102539,102847600
2018-06-22,44.02676445446986,44.03386067854398,43.69086328022703,43.74290466308594,108801600
2018-06-25,43.38334030894724,43.742897914278714,42.75175119748304,43.092384338378906,126652400
2018-06-26,43.28637306133375,44.12376016127504,43.17992245916446,43.62700271606445,98276800
2018-06-27,43.816225005599165,44.30115399685234,43.5323652771373,43.56311798095703,101141200
2018-06-28,43.548938697921315,44.048060285028214,43.477972841989484,43.88010787963867,69460800
2018-06-29,44.06697719592457,44.2798747446439,43.26743921185514,43.78784942626953,90950800
2018-07-02,43.48269430934698,44.305888653755424,43.38807198790938,44.27750015258789,70925200
2018-07-03,44.421804308036364,44.45965324366076,43.41646496590489,43.50635528564453,55819200
2018-07-05,43.8233322107351,44.09536737618511,43.591513795499964,43.856449127197266,66416800
2018-07-06,43.86117788639464,44.57319334214451,43.809136505897534,44.46438217163086,69940800
2018-07-09,44.82630838630501,45.1054361729971,44.778999020193005,45.081783294677734,79026400
2018-07-10,45.11253256386964,45.24736442747198,44.98715751950538,45.027374267578125,63756400
2018-07-11,44.58975627317487,44.892540536298526,44.37922653382369,44.44309616088867,75326000
2018-07-12,44.83340296019085,45.27811892611248,44.7813615765416,45.188228607177734,72164400
2018-07-13,45.20005200422256,45.37982901334297,45.157471054223706,45.25918960571289,50055600
2018-07-16,45.30412787080415,45.571427334449794,45.043921020028186,45.15983200073242,60172400
2018-07-17,44.885443578265395,45.38692932908867,44.755340121361314,45.28757858276367,62138000
2018-07-18,45.36564057319066,45.370372592380185,44.92802083972261,45.03919982910156,65573600
2018-07-19,44.87125523932698,45.547789667710234,44.87125523932698,45.38930130004883,81147200
2018-07-20,45.365628283435974,45.51938457544819,44.984782054996025,45.28520202636719,82704800
2018-07-23,45.10544941706961,45.40823738993362,44.840514001472215,45.325443267822266,63957600
2018-07-24,45.52412856950146,45.81035617192052,45.42950984329037,45.654232025146484,74791600
2018-07-25,45.66843145156004,46.09185879831872,45.519403506005766,46.08476257324219,66839600
2018-07-26,46.03507128737066,46.354415755891374,45.79852089868051,45.940452575683594,76304000
2018-07-27,46.12496485205233,46.17227421124157,44.968233513932546,45.176395416259766,96096000
2018-07-30,45.3940309785857,45.464996837149044,44.72459636568152,44.92329788208008,84118000
2018-07-31,45.01553233382605,45.45078411161982,44.78844240962345,45.01316452026367,157492000
2018-08-01,47.10427848590774,47.72640353299923,46.673755060285146,47.66490173339844,271742800
2018-08-02,47.4472779878545,49.29237176452415,47.3928724084301,49.05818557739258,249616000
2018-08-03,48.97303284336989,49.37753564709099,48.60637897287463,49.20012283325195,133789600
2018-08-06,49.20249763312521,49.49818571986274,48.98250742913987,49.45560836791992,101701600
2018-08-07,49.5147405004731,49.55731784769959,48.909168333956515,48.99196243286133,102349600
2018-08-08,48.74121801875727,49.15754548635724,48.3792961407391,49.02507781982422,90102000
2018-08-09,49.56440466103458,49.62354226060241,49.01324179992566,49.410648345947266,93970400
2018-08-10,49.22312696657649,49.63616955463809,49.05933415368771,49.26348114013672,98444800
2018-08-13,49.68600218179074,50.07530519742618,49.30382027566264,49.5815544128418,103563600
2018-08-14,49.88778917785652,49.982739743294864,49.43676493669465,49.790462493896484,82992000
2018-08-15,49.66464779498689,50.02546643755546,49.45337972325977,49.906776428222656,115230400
2018-08-16,50.265220555731204,50.754222830238795,50.19875443815532,50.637908935546875,114001600
2018-08-17,50.666401344850996,51.73698412751917,50.59993521682601,51.64915466308594,141708000
2018-08-20,51.77258383451957,52.02895106876091,51.06281627042772,51.14590072631836,121150800
2018-08-21,51.46398712151061,51.556565180937454,50.80644347668684,51.04619598388672,104639200
2018-08-22,50.82306225227025,51.35953977789525,50.761341130701624,51.0485725402832,76072400
2018-08-23,50.95361699295382,51.523331182353516,50.94175089032313,51.153018951416016,75532800
2018-08-24,51.41651673354817,51.48772784593229,51.06281917946899,51.312068939208984,73905600
2018-08-27,51.54707543219164,51.92451245736226,51.35242567838758,51.7346076965332,82100400
2018-08-28,51.98860053619249,52.351791702590354,51.967237202200124,52.15239334106445,91107200
2018-08-29,52.25920251612665,53.052054422900575,52.08354364449233,52.93098831176758,109019200
2018-08-30,52.99510063643723,54.184373483370116,52.79332612805023,53.41763687133789,195175200
2018-08-31,53.768948648472445,54.329165657459775,53.64788613858732,54.03481674194336,173360400
2018-09-04,54.219976721255726,54.40275674720709,53.797440532691446,54.208106994628906,109560400
2018-09-05,54.357660260003286,54.519076959259664,53.43425198819361,53.85441207885742,133332000
2018-09-06,53.70248110255072,53.96834918895152,52.53219933838664,52.9594841003418,137160000
2018-09-07,52.662767245164126,53.498342440262576,52.392154124294194,52.53220748901367,150479200
2018-09-10,52.44911343344167,52.66275761958361,51.385651983609314,51.827178955078125,158066000
2018-09-11,51.75122517340147,53.24434776756155,51.407024813509835,53.13752746582031,142996000
2018-09-12,53.39626345084379,53.41050567281546,52.18562387340728,52.477603912353516,197114800
2018-09-13,53.05918819069494,54.20573423228745,52.83367787441951,53.745216369628906,166825600
2018-09-14,53.58854383882072,53.847287212185975,52.82180732655303,53.13514709472656,127997200
2018-09-17,52.73397376692589,52.92387852093869,51.57556164949843,51.72036361694336,148780400
2018-09-18,51.69900035779827,52.66276641945921,51.539956156302196,51.805824279785156,126286800
2018-09-19,51.86753811518,52.133402597695046,51.10792272075707,51.83667755126953,108495200
2018-09-20,52.280579549870374,52.764833221395904,52.02183256217897,52.23072814941406,106435200
2018-09-21,52.408761108227836,52.54644195601363,51.58030352525411,51.66813659667969,384986800
2018-09-24,51.46874870754682,52.52271317967756,51.4236459145378,52.4111442565918,110773600
2018-09-25,52.16425006939559,52.893008339135854,52.152380346091256,52.74345779418945,98217600
2018-09-26,52.46098789272328,53.113782990935896,52.16663534447083,52.323307037353516,95938800
2018-09-27,53.13039889923353,53.752333405242965,53.06392915991599,53.39863586425781,120724800
2018-09-28,53.360656266454455,53.60990602666179,53.17787624815003,53.5861701965332,91717600
2018-10-01,54.110783787237565,54.45973276414193,53.730977865677424,53.946990966796875,94403200
2018-10-02,53.94460585116132,54.5974008614614,53.79743140792117,54.42648696899414,99152800
2018-10-03,54.609274607090086,55.421113845021594,54.54518098716264,55.088783264160156,114619200
2018-10-04,54.78255840944903,55.15524676371378,53.821168644673314,54.120269775390625,128168000
2018-10-05,54.11315416006722,54.21997445097182,52.3612883495571,53.241966247558594,134322000
2018-10-08,52.74821800655406,53.36303141431904,52.2710818285735,53.1185302734375,118655600
2018-10-09,53.087675513125205,53.949366274419,52.75771738057964,53.85441207885742,107564000
2018-10-10,53.51970651890085,53.73097461398449,51.28595942699632,51.35954666137695,167962400
2018-10-11,50.92276152805053,52.1049129814977,50.400526222593946,50.90614318847656,212497600
2018-10-12,52.323310622604204,52.90726714421123,51.47348960186273,52.724483489990234,161351600
2018-10-15,52.498972554275554,52.65801675259549,51.57556430770438,51.596927642822266,123164000
2018-10-16,51.96960291912326,52.93336878503825,51.454488741312446,52.73396682739258,116736000
2018-10-17,52.76957639536736,52.850284728611456,52.06692997938037,52.50608444213867,91541600
2018-10-18,51.715613684238384,52.16188930147711,50.56194658901227,51.27883529663086,130325200
2018-10-19,51.7630818259917,52.522697095776685,51.613531268049336,52.05980682373047,132314800
2018-10-22,52.17375601076135,53.02120446965428,51.971985155404845,52.37790298461914,115168400
2018-10-23,51.233726314612056,52.99508549645666,50.96548575301715,52.871646881103516,155071200
2018-10-24,52.840793579292914,53.22772054648877,50.92750758714553,51.058067321777344,163702000
2018-10-25,51.68001635720655,52.55120077479414,51.452129897486344,52.17613983154297,119423200
2018-10-26,51.25035220162013,52.26871466151266,50.483615641518725,51.345306396484375,189033600
2018-10-29,52.031324919854015,52.15001492473634,48.92164534308454,50.381534576416016,183742000
2018-10-30,50.12279041465033,51.079431617704415,49.67651843439709,50.63315963745117,146640000
2018-10-31,51.482976278527076,52.33042100686133,51.4212551595005,51.95298767089844,153435600
2018-11-01,51.99809700733676,52.78382433784558,51.46636442889443,52.75059127807617,233292800
2018-11-02,49.74298822483916,50.71624421787681,48.76497999466128,49.251609802246094,365314800
2018-11-05,48.49674467143522,48.518108006505464,47.041603813894,47.85344314575195,264654800
2018-11-06,47.931782773877174,48.59644768701151,47.877186372573235,48.37093734741211,127531600
2018-11-07,48.89316489943807,49.864048349461974,48.45638651506329,49.83793640136719,133697600
2018-11-08,50.01898294776499,50.052331967795496,49.24957107756587,49.66405487060547,101450400
2018-11-09,48.963705311777055,49.073279068614745,48.17761737913154,48.70643997192383,137463200
2018-11-12,47.40345336489818,47.605931880917694,46.1623864790107,46.252906799316406,204542000
2018-11-13,45.647852516140325,46.96990552341727,45.60497313692189,45.790775299072266,187531600
2018-11-14,46.18858340778887,46.326744644475866,44.290063151315046,44.49730682373047,243204000
2018-11-15,44.876057520211425,45.728843594914814,44.52112587610455,45.5954475402832,185915200
2018-11-16,45.37867029346421,46.44346143050185,45.130935320031995,46.100440979003906,147713200
2018-11-19,45.25958557109339,45.42633068571692,44.06616307060471,44.27340316772461,167701200
2018-11-20,42.489205645373524,43.22765269611012,41.80792988484393,42.15809631347656,271300800
2018-11-21,42.81317593350857,42.941810448552935,42.05567529849002,42.1104621887207,124496800
2018-11-23,41.67215140622766,42.06757796948888,40.99564085555845,41.040897369384766,94496000
2018-11-26,41.50541532486275,41.67454118167568,40.55734367784053,41.59593200683594,179994000
2018-11-27,40.85509806276724,41.63165932990016,40.70502932804416,41.505409240722656,165549600
2018-11-28,42.09855138078,43.18478063533533,41.669775718516014,43.101409912109375,184250000
2018-11-29,43.51111814924529,43.544467157576,42.32960367524283,42.77029037475586,167080000
2018-11-30,42.94656827592321,42.95609864238887,42.17001060838386,42.53923416137695,158126000
2018-12-03,43.93990252450219,44.05424148532072,43.16572558637516,44.025657653808594,163210000
2018-12-04,43.10378960296019,43.44681012414803,41.98897654386978,42.08902359008789,165377200
2018-12-06,40.91465661846375,41.63404670780796,40.59545836632005,41.619754791259766,172393600
2018-12-07,41.32675298873619,41.56496125249905,40.09045151824379,40.135711669921875,169126400
2018-12-10,39.30436040124856,40.51683949522121,38.90655306851127,40.40011978149414,248104000
2018-12-11,40.89083436840354,40.92179897327455,39.780782907152584,40.169063568115234,189126800
2018-12-12,40.59069281465273,40.952770447929545,40.261967832713054,40.28102493286133,142510800
2018-12-13,40.6121250037432,41.10759858957868,40.388208671851565,40.72169876098633,127594400
2018-12-14,40.257195250448206,40.276252347094136,39.37106024764494,39.418701171875,162814800
2018-12-17,39.41155780558876,40.10236397402616,38.76363101611563,39.05186462402344,177151600
2018-12-18,39.39488938586305,39.907035771348404,39.15906186292742,39.55925369262695,135366000
2018-12-19,39.542565373369925,39.88796657287025,37.89654566530254,38.325321197509766,196189200
2018-12-20,38.20861723700372,38.61595510788309,36.993756853504344,37.35821533203125,259092000
2018-12-21,37.36534621358247,37.67501766531418,35.643101585053564,35.905128479003906,382978400
2018-12-24,35.29056456189125,36.10047510896179,34.918960128370905,34.976131439208984,148676800
2018-12-26,35.32628391375255,37.453481824208964,34.94991444565074,37.43918991088867,234330000
2018-12-27,37.12238402908515,37.3439196586315,35.74792462814476,37.19622802734375,212468400
2018-12-28,37.517808005009236,37.7607814936345,36.81509423282185,37.21528244018555,169165600
2018-12-31,37.76316466287465,37.96087800456364,37.27483688012672,37.574981689453125,140014000
2019-01-02,36.89608794049204,37.83939452281195,36.738869570976945,37.61785888671875,148158800
2019-01-03,34.297229415515666,34.71171315877286,33.825578007512746,33.8708381652832,365248800
2019-01-04,34.42824508143415,35.385843458861956,34.25435404131525,35.3167610168457,234428400
2019-01-07,35.42156912174751,35.452537360060994,34.7545852369162,35.2381477355957,219111200
2019-01-08,35.62643221113831,36.16478528700009,35.378697182298566,35.9099006652832,164101200
2019-01-09,36.03854009448907,36.81033646605029,35.643116991281566,36.51972198486328,180396400
2019-01-10,36.326761169795496,36.676927617426905,35.93609975244225,36.63643264770508,143122800
2019-01-11,36.417282860183526,36.61261175890216,36.09093504627831,36.276737213134766,108092800
2019-01-14,35.93372546819039,36.03377252347302,35.54544475489296,35.73124694824219,129756800
2019-01-15,35.79555208084636,36.538760602400515,35.74314597896558,36.4625358581543,114843600
2019-01-16,36.46492951737159,37.13191353036799,36.445872415883635,36.907997131347656,122278800
2019-01-17,36.73171723000517,37.5559195046028,36.50780085804286,37.12714385986328,119284800
2019-01-18,37.51779190581702,37.608312185922124,37.155714420165324,37.355812072753906,135004000
2019-01-22,37.25816585244931,37.33439062814207,36.35535424422283,36.517337799072266,121576000
2019-01-23,36.71980687861818,36.95563439699075,36.13619728825342,36.66501998901367,92522400
2019-01-24,36.7102833160953,36.798419228909076,36.14573077657716,36.37440872192383,101766000
2019-01-25,37.03662400515112,37.66787815610995,36.760305150477386,37.57973861694336,134142000
2019-01-28,37.1104717299393,37.239106255286785,36.603090491516575,37.23196029663086,104768400
2019-01-29,37.22004281201305,37.667875530253525,36.71027725105051,36.84605407714844,166348800
2019-01-30,38.887501744026494,39.578304302722984,38.16811172006146,39.36391830444336,244439200
2019-01-31,39.568786900470585,40.257208847200516,39.199563252136784,39.647396087646484,162958400
2019-02-01,39.77126274294762,40.252440932753835,39.52590482913389,39.66645050048828,130672400
2019-02-04,39.87845193930174,40.89083720323202,39.847483697513894,40.79317092895508,125982000
2019-02-05,41.176690108912695,41.70551286711894,41.0552051749136,41.49112319946289,144406400
2019-02-06,41.603071866567944,41.82222666811307,41.17429989905097,41.505409240722656,112958400
2019-02-07,41.06710809016357,41.43395089534404,40.57639959016769,40.71932601928711,126966800
2019-02-08,40.42747148311235,40.82698507064589,40.2911086563418,40.76717758178711,95280000
2019-02-11,40.920288968591805,40.95856664162737,40.48967427284118,40.53273391723633,83973600
2019-02-12,40.69301374012498,40.90831922326165,40.59731957511824,40.88200378417969,89134000
2019-02-13,41.00161657355029,41.26237631491163,40.64994829285385,40.7121467590332,89960800
2019-02-14,40.599710089365466,40.97051353375331,40.52076378013357,40.860469818115234,87342800
2019-02-15,40.968126868792055,41.0757796107842,40.609281961912124,40.76956558227539,98507200
2019-02-19,40.59971009502795,41.01357682194491,40.54707922219934,40.89156723022461,75891200
2019-02-20,40.953768062081025,41.463328928356844,40.90592281110477,41.154720306396484,104457600
2019-02-21,41.09970373851349,41.23606290385882,40.74085883448169,40.922672271728516,68998800
2019-02-22,41.047074858359984,41.386780946000805,40.9992295988989,41.37960433959961,75652800
2019-02-25,41.66427844995689,42.07335951698332,41.61403856698182,41.68102264404297,87493600
2019-02-26,41.556619454852914,41.936994045806486,41.42743328977117,41.70494079589844,68280800
2019-02-27,41.4370104938114,41.86523038704116,41.3221775193489,41.834129333496094,111341600
2019-02-28,41.702563057432904,41.84370783973421,41.36763896595908,41.42266082763672,112861600
2019-03-01,41.692993502073456,41.90112238101423,41.36046403267698,41.858062744140625,103544800
2019-03-04,42.03030677744222,42.52311984674224,41.6188310078529,42.06858444213867,109744800
2019-03-05,42.090120072555585,42.10447328620926,41.75519593574502,41.992034912109375,78949600
2019-03-06,41.7862873837876,41.98245765954082,41.61165057391955,41.750404357910156,83241600
2019-03-07,41.59490230920846,41.7312651068863,41.15232917629115,41.26715850830078,99185600
2019-03-08,40.745644967787186,41.40352730012009,40.549474665610056,41.36524963378906,95997600
2019-03-11,41.982461744906466,42.85086390887419,41.9489697007088,42.79823303222656,128044000
2019-03-12,43.0613945475239,43.700138128602354,42.91067849849249,43.27909469604492,129870400
2019-03-13,43.59965680531806,43.850848973774454,43.281480545321195,43.47047424316406,124130000
2019-03-14,43.99437729377165,44.04222619421503,43.673810102809064,43.95370864868164,94318000
2019-03-15,44.221651369018744,44.814940537743325,43.956106016627054,44.52547073364258,156171600
2019-03-18,44.44890895813928,45.06851342279984,44.446514323297244,44.97999954223633,104879200
2019-03-19,45.058958264264525,45.21206527171253,44.47762764277541,44.623558044433594,126585600
2019-03-20,44.55178459455299,45.33167642823351,44.19293973376268,45.01350021362305,124140800
2019-03-21,45.458473759949264,46.968014081984975,45.40823386690065,46.67136764526367,204136800
2019-03-22,46.731166773875984,47.29335848679614,45.640279037651645,45.704872131347656,169630800
2019-03-25,45.814916385507885,45.92735472943375,44.6403003623013,45.152252197265625,175381200
2019-03-26,45.85080108764559,46.14266184225436,44.15705304708854,44.68574905395508,199202000
2019-03-27,45.15465728749462,45.396278245473056,44.62835207832159,45.08767318725586,119393600
2019-03-28,45.202490423679315,45.3484208136936,44.862784392083164,45.14746856689453,83121600
2019-03-29,45.413016447400935,45.472823927790444,45.10440780439011,45.44172286987305,94256000
2019-04-01,45.84603003325883,45.85559762563523,45.06614166681829,45.75033950805664,111448000
2019-04-02,45.71444820924764,46.52065558665947,45.70488061783693,46.4153938293457,91062800
2019-04-03,46.23118199255174,47.008679231753774,46.20725754043274,46.73356628417969,93087200
2019-04-04,46.599594142761774,46.97757785142085,46.2048662380215,46.814903259277344,76457200
2019-04-05,46.99671870773554,47.152220351422955,46.872318122857415,47.1282958984375,74106400
2019-04-08,46.98954313963878,47.90100860298469,46.97040430689956,47.869911193847656,103526800
2019-04-09,47.92253440215642,48.52778574553339,47.66177104187914,47.72636413574219,143072800
2019-04-10,47.5301942573297,48.02301091221339,47.41057930864462,47.994300842285156,86781200
2019-04-11,48.0493265952234,48.08520961987092,47.47278166349611,47.59478759765625,83603200
2019-04-12,47.654603208931675,47.87947993607481,46.939308026197594,47.57565689086914,111042800
2019-04-15,47.50627950340221,47.810102533826864,47.36991669237575,47.66177749633789,70146400
2019-04-16,47.71680101561021,48.17372738438398,47.50149189935205,47.666561126708984,102785600
2019-04-17,47.73593419560427,48.654579815816376,47.513452133525476,48.59477233886719,115627200
